geometry,cell_id,num_species,num_points,bio1_mean,bio3_mean,bio4_mean,bio7_mean,bio12_mean,bio15_mean,elevation_mean,index_right,Id,AH,NOMAH,ZH,NOMZH,SZH,NOMSZH,Area_Ha,sp_density,num_species_std,w_num_species_std,num_points_std,w_num_points_std,sp_density_std,w_sp_density_std
"POLYGON ((4878015.119920925 2056258.7822437454, 4878013.731245781 2055337.841331128, 4878937.981278865 2055336.4542282557, 4878939.359427324 2056257.3925932902, 4878015.119920925 2056258.7822437454))",491869,1,1,1.167916679382324,80.57909393310547,3.285355377197265,1.1800000190734865,1125.0,33.38444137573242,2949.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1748457556449574e-06,-0.4834711282198113,-0.2059179327086718,-0.14960513730649305,-0.09701467601112701,-0.4747401250241914,-0.1984520847442186
"POLYGON ((4915907.05855552 2056210.47587489, 4915906.1013663085 2055289.6235202411, 4916830.262919774 2055288.6690519971, 4916831.209587388 2056209.5196536453, 4915907.05855552 2056210.47587489))",491909,1,3,0.9041666984558104,75.8169937133789,4.116670227050781,1.0199999809265137,1235.0,45.62321472167969,3256.3333333333335,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,1.1750721175416782e-06,-0.4834711282198113,-0.17590990087000835,-0.11356820101743226,0.002487740492929759,-0.4744844143386906,-0.16828300402695567
"POLYGON ((4916831.209587388 2056209.5196536453, 4916830.262919774 2055288.6690519971, 4917754.422723621 2055287.725133373, 4917755.358869738 2056208.5740013954, 4916831.209587388 2056209.5196536453))",491910,1,2,0.8183333396911621,75.58922576904297,4.255122375488281,0.9899999618530272,1225.0,46.48236083984375,3540.0,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,1.1750765943369264e-06,-0.4834711282198113,-0.21218377521962525,-0.13158666916196265,-0.019550377918943405,-0.4744793571077769,-0.20439220787454146
"POLYGON ((4923300.2189128045 2056203.1220312484, 4923299.345893619 2055282.2831581004, 4924223.493994594 2055281.4130840676, 4924224.356492956 2056202.2503592144, 4923300.2189128045 2056203.1220312484))",491917,1,26,1.0079166412353515,76.17845153808594,4.008277130126953,0.9899999618530272,2007.0,52.68128204345703,3237.0,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,1.1751065394272037e-06,-0.4834711282198113,-0.3091293453960153,0.30085656630676694,-0.12746402378005278,-0.4744455295083747,-0.30086612419916603
"POLYGON ((4865998.240179731 2055356.8342147016, 4865996.71746081 2054435.8586204054, 4866921.01288559 2054434.3370923577, 4866922.52509526 2055355.3098869151, 4865998.240179731 2055356.8342147016))",492809,1,1,1.0054166793823245,82.49235534667969,2.7671636581420898,1.0899999618530274,970.0,34.05216598510742,3286.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1747434308781533e-06,-0.4834711282198113,-0.28008640234767884,-0.14960513730649305,-0.14425341895302915,-0.4748557166349802,-0.2724379465039296
"POLYGON ((4879862.228764876 2055335.077680082, 4879860.863668349 2054414.1420461177, 4880785.1191337025 2054412.7785614254, 4880786.473723273 2055333.7116864608, 4879862.228764876 2055335.077680082))",492824,2,3,1.0341666221618653,80.45455169677734,3.342789840698243,1.1,1193.0,36.06739044189453,3237.6666666666665,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.349691273667806e-06,0.8499115468308588,-0.2273678646833387,-0.11356820101743226,-0.12608647918053448,0.852429142963223,-0.21980988649259897
"POLYGON ((4880786.473723273 2055333.7116864608, 4880785.1191337025 2054412.7785614254, 4881709.372090747 2054411.4256117549, 4881710.7161735045 2055332.3562472472, 4880786.473723273 2055333.7116864608))",492825,2,2,0.9324999809265136,80.03144836425781,3.194455909729004,1.0600000381469727,1176.0,39.98404312133789,3309.5,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.3497041057679413e-06,0.8499115468308588,-0.22648892717665303,-0.13158666916196265,-0.12587556713727427,0.8524436388000647,-0.21893541059834004
"POLYGON ((4912209.437267324 2055293.546891459, 4912208.439835918 2054372.6875374161, 4913132.619084907 2054371.6927002573, 4913133.60601373 2055292.5502237107, 4912209.437267324 2055293.546891459))",492858,1,18,0.9991666793823241,76.72956085205078,3.877870559692383,1.0600000381469727,1953.0,62.24495315551758,3272.5,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.1750406154844211e-06,-0.4834711282198113,0.138809694771066,0.15670882115052376,0.0010948862817625128,-0.4745200007725055,0.14496239540640157
"POLYGON ((4918678.580797293 2055286.791764268, 4918677.656881795 2054365.9448174348, 4919601.8237466095 2054365.0236927024, 4919602.737160237 2055285.868944583, 4918678.580797293 2055286.791764268))",492865,1,1,0.6945833206176758,75.0,4.319397735595703,0.95,1355.0,55.0368766784668,3666.0,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,1.1750723015510756e-06,-0.4834711282198113,-0.28966050912918045,-0.14960513730649305,-0.0821454993938484,-0.47448420647168715,-0.2815222374716724
"POLYGON ((4879860.863668349 2054414.1420461177, 4879859.501097239 2053493.206614653, 4880783.767050112 2053491.8456390041, 4880785.1191337025 2054412.7785614254, 4879860.863668349 2054414.1420461177))",493788,1,1,0.9670833587646483,80.94136047363281,3.2645362854003905,1.079999923706055,1426.0,42.95492935180664,3235.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1748325614607211e-06,-0.4834711282198113,0.055014379091786414,-0.14960513730649305,-0.11909997990742785,-0.47475502989088736,0.061253063909027135
"POLYGON ((4882633.622558941 2054410.083196963, 4882632.291449959 2053489.1552344707, 4883556.549935848 2053487.8258053004, 4883557.870557739 2054408.751316907, 4882633.622558941 2054410.083196963))",493791,1,2,0.9787500381469728,79.32389831542969,3.303751754760742,1.0600000381469727,1645.0,49.43160629272461,3151.0,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.1748516606873322e-06,-0.4834711282198113,-0.19030604490772524,-0.13158666916196265,-0.14400287495707342,-0.47473345436779796,-0.18292188200824508
"POLYGON ((4912208.439835918 2054372.6875374161, 4912207.444249758 2053451.8283893648, 4913131.633981898 2053450.835382879, 4913132.619084907 2054371.6927002573, 4912208.439835918 2054372.6875374161))",493822,2,11,1.0179166793823242,76.65094757080078,3.991230392456055,1.0600000381469727,1977.0,58.83969879150391,3153.181818181818,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,2.350055084855107e-06,0.8499115468308588,0.057133888415553724,0.030579544138810952,-0.05136468725830382,0.852840123828136,0.06363549278539607
"POLYGON ((4913132.619084907 2054371.6927002573, 4913131.633981898 2053450.835382879, 4914055.821886425 2053449.85288767, 4914056.796506386 2054370.7083937535, 4913132.619084907 2054371.6927002573))",493823,1,2,0.85,77.10437774658203,3.9370040893554688,0.9899999618530272,1659.0,66.69195556640625,3272.0,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.1750322182562386e-06,-0.4834711282198113,0.3271467514660782,-0.13158666916196265,0.020247674071133513,-0.47452948673726353,0.3324446055409203
"POLYGON ((4917753.4883061545 2054366.8764722112, 4917752.555617358 2053446.02801753, 4918676.73467554 2053445.0980771608, 4918677.656881795 2054365.9448174348, 4917753.4883061545 2054366.8764722112))",493828,1,2,0.6345833301544189,75.53763580322266,4.433642959594726,0.9300000190734864,1217.0,49.21880340576172,3742.0,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,1.1750548514322951e-06,-0.4834711282198113,-0.19936766553734078,-0.13158666916196265,-0.09883729159690934,-0.4745039190730572,-0.19165283009217332
"POLYGON ((4918677.656881795 2054365.9448174348, 4918676.73467554 2053445.0980771608, 4919600.9120227955 2053444.1786474586, 4919601.8237466095 2054365.0236927024, 4918677.656881795 2054365.9448174348))",493829,1,3,0.7425000190734862,74.65277862548828,4.21307487487793,0.9600000381469728,1329.0,52.53604507446289,3693.0,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,1.1750592288716417e-06,-0.4834711282198113,-0.3028644423473169,-0.11356820101743226,-0.08783848170487273,-0.4744989740799631,-0.2946787395696784
"POLYGON ((4883556.549935848 2053487.8258053004, 4883555.231761653 2052566.9004962745, 4884479.498264976 2052565.584013925, 4884480.805971657 2053486.506891339, 4883556.549935848 2053487.8258053004))",494781,1,1,1.0733333587646483,78.93939971923828,3.3325759887695314,1.0999999046325684,1736.0,51.00320053100586,3058.0,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.1748448771032764e-06,-0.4834711282198113,-0.22250202644352257,-0.14960513730649305,-0.13952268583180766,-0.4747411174725616,-0.21497891184431905
"POLYGON ((4907586.467494131 2053456.951094678, 4907585.421433017 2052536.082707763, 4908509.631059226 2052535.039070943, 4908510.666656079 2053455.9055302027, 4907586.467494131 2053456.951094678))",494807,1,2,1.2550000190734862,78.59195709228516,3.819804000854492,1.159999942779541,2032.0,38.90035629272461,2825.0,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.174990368501611e-06,-0.4834711282198113,-0.22206510034631954,-0.13158666916196265,-0.057891251716373306,-0.4745767624917032,-0.21433317513386924
"POLYGON ((4908510.666656079 2053455.9055302027, 4908509.631059226 2052535.039070943, 4909433.838760463 2052534.0059265583, 4909434.863893164 2053454.8704775434, 4908510.666656079 2053455.9055302027))",494808,1,4,1.1566666603088378,78.37837219238281,3.86906967163086,1.1100000381469726,2069.0,46.7225227355957,2908.0,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.1749952930387765e-06,-0.4834711282198113,-0.03795500196848605,-0.09554973287290185,-0.07602247615407588,-0.4745711994672163,-0.03105176350861321
"POLYGON ((4912207.444249758 2053451.8283893648, 4912206.450508861 2052530.969446926, 4913130.650704724 2052529.978271197, 4913131.633981898 2053450.835382879, 4912207.444249758 2053451.8283893648))",494812,2,3,0.9841667175292969,76.9230728149414,3.872005462646485,1.040000057220459,2198.0,54.55365753173828,3060.3333333333335,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,2.350028987756495e-06,0.8499115468308588,0.16042507270543552,-0.11356820101743226,-0.03816228510069735,0.8528106431289885,0.16645180772070758
"POLYGON ((4913131.633981898 2053450.835382879, 4913130.650704724 2052529.978271197, 4914054.849072868 2052528.9975873658, 4914055.821886425 2053449.85288767, 4913131.633981898 2053450.835382879))",494813,3,5,0.8708333015441895,77.10437774658203,3.912877655029297,0.9899999618530272,1892.0,50.5955696105957,3316.8,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,3.5250575092884167e-06,2.1832942218815288,-0.06661680475072031,-0.07753126472837145,-0.055959425508520594,2.1801866418137155,-0.05955463041131627
"POLYGON ((4916828.374828802 2053446.9684686651, 4916827.433405483 2052526.1184862216, 4917751.624657248 2052525.1797689502, 4917752.555617358 2053446.02801753, 4916828.374828802 2053446.9684686651))",494817,1,1,0.7233333587646484,75.43859100341797,4.239067459106446,0.95,1164.0,44.69086837768555,3752.0,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,1.1750373759828281e-06,-0.4834711282198113,-0.0881650877780697,-0.14960513730649305,-0.07863605616951225,-0.47452366028934573,-0.08097652401829038
"POLYGON ((4868766.621246902 2052589.3917443359, 4868765.138331414 2051668.4250931344, 4869689.456823731 2051666.9434020158, 4869690.929288769 2052587.9073112698, 4868766.621246902 2052589.3917443359))",495744,1,1,0.8925000190734863,81.60377502441406,3.1586820602416994,1.0600000381469727,1164.0,38.6067008972168,3443.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1747256113527926e-06,-0.4834711282198113,-0.33627468520534753,-0.14960513730649305,-0.016664942983251937,-0.47487584653807474,-0.3284010310041965
"POLYGON ((4869690.929288769 2052587.9073112698, 4869689.456823731 2051666.9434020158, 4870613.772573787 2051665.472189562, 4870615.234588534 2052586.4333762596, 4869690.929288769 2052587.9073112698))",495745,1,1,0.9175000190734864,81.61993408203125,3.165868759155273,1.0700000762939452,1129.0,38.35877227783203,3353.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1747326241654473e-06,-0.4834711282198113,-0.31346711389486526,-0.14960513730649305,-0.0009067340131489318,-0.4748679244842433,-0.3056965981777914
"POLYGON ((4884479.498264976 2052565.584013925, 4884478.19298658 2051644.6613388285, 4885402.4675070755 2051643.3577644974, 4885403.762337533 2052564.278027258, 4884479.498264976 2052565.584013925))",495761,1,1,1.1220833778381347,78.9822998046875,3.480192947387695,1.1299999237060547,1586.0,32.75275039672852,2891.0,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.1748380684612844e-06,-0.4834711282198113,-0.29914194771296204,-0.14960513730649305,-0.1427086677336139,-0.4747488088841301,-0.29126865885329967
"POLYGON ((4911282.2484658295 2052531.971114658, 4911281.246125819 2051611.1105272318, 4912205.458613248 2051610.11070972, 4912206.450508861 2052530.969446926, 4911282.2484658295 2052531.971114658))",495790,1,1,0.95,77.45098114013672,3.925441360473633,1.0200000762939454,2098.0,53.51074981689453,3201.0,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.1749967441629651e-06,-0.4834711282198113,0.19695777502617487,-0.14960513730649305,-0.043713817936090915,-0.47456956019856555,0.20281120205169081
"POLYGON ((4912206.450508861 2052530.969446926, 4912205.458613248 2051610.11070972, 4913129.669253402 2051609.1213648315, 4913130.650704724 2052529.978271197, 4912206.450508861 2052530.969446926))",495791,1,10,0.8641666412353516,77.10437774658203,3.9819667816162103,0.990000057220459,2146.0,56.83544921875,3345.0,138,POMCA_251,3,Orinoco,35,Meta,3502,Río Guayuriba,319907.0,1.1750014698338075e-06,-0.4834711282198113,0.3234860875460107,0.012561075994280552,-0.08647085017635092,-0.4745642218242717,0.3287695216035324
"POLYGON ((4864143.504054695 2051675.9907342542, 4864141.971740569 2050755.0102817426, 4865066.314667948 2050753.4790339507, 4865067.836550268 2051674.4566474257, 4864143.504054695 2051675.9907342542))",496737,1,1,0.9845833778381348,81.72782897949219,2.8955949783325194,1.0899999618530274,1143.0,29.93586540222168,3295.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746767984341203e-06,-0.4834711282198113,-0.3677415838107618,-0.14960513730649305,-0.1356394535069632,-0.47493098826058106,-0.3597608489371214
"POLYGON ((4866916.493042143 2051671.4199119976, 4866914.992022947 2050750.4479184162, 4867839.3264895 2050748.9480503513, 4867840.817077372 2051669.9172630755, 4866916.493042143 2051671.4199119976))",496740,1,1,0.8875,81.7610092163086,3.173040771484375,1.0600000381469727,1082.0,39.4183464050293,3385.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746984336282815e-06,-0.4834711282198113,-0.38090350385881794,-0.14960513730649305,0.001100828802210154,-0.4749065479708944,-0.37284841791042095
"POLYGON ((4918674.895390822 2051603.4052147705, 4918673.978312397 2050682.5590918937, 4919598.186990409 2050681.6447477455, 4919599.093644678 2051602.4891753604, 4918674.895390822 2051603.4052147705))",496796,2,2,0.8041666984558106,75.0,4.289698791503906,0.9600000381469728,1564.0,58.50690460205078,3419.0,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,2.3500403157246606e-06,0.8499115468308588,-0.4834711282198113,-0.13158666916196265,-0.13496463184947416,0.8528234398167124,-0.4745010202775446
"POLYGON ((4929765.167065616 2051593.1038608733, 4929764.375070949 2050672.276802129, 4930688.564731458 2050671.4878810844, 4930689.346303051 2051592.3134771097, 4929765.167065616 2051593.1038608733))",496808,1,1,1.2045833587646484,77.23765563964844,4.158552551269532,1.079999923706055,1941.0,65.45600891113281,2858.0,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,1.1750688095869259e-06,-0.4834711282198113,2.1832942218815288,-0.14960513730649305,0.12067188486146295,-0.4744881511839351,2.1803675136108707
"POLYGON ((4930689.346303051 2051592.3134771097, 4930688.564731458 2050671.4878810844, 4931612.752933595 2050670.7094113934, 4931613.524082199 2051591.5335640775, 4930689.346303051 2051592.3134771097))",496809,3,16,1.0112500190734863,77.63605499267578,4.296536636352539,0.9800000190734864,1889.0,63.58521270751953,3270.4375,133,POMCA_252,3,Orinoco,35,Meta,3503,Río Guatiquía,178068.0,3.525217621811627e-06,2.1832942218815288,-0.4834711282198113,0.12067188486146295,-0.14960513730649305,2.1803675136108707,-0.4744881511839351
"POLYGON ((4865989.146122042 2049830.9836515905, 4865987.640305667 2048910.0092557753, 4866911.998377668 2048908.5045288438, 4866913.493801446 2049829.4761241549, 4865989.146122042 2049830.9836515905))",498713,1,1,0.8574999809265137,81.30841064453125,3.1944555282592773,1.0699999809265135,1087.0,30.857166290283203,3448.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746653390248254e-06,-0.4834711282198113,-0.31973394556219875,-0.14960513730649305,-0.015366058290375179,-0.4749439334313395,-0.31199838970466476
"POLYGON ((4868762.1807768075 2049826.4923901872, 4868760.7061377475 2048905.5263377014, 4869685.05586476 2048904.0528731735, 4869686.520111697 2049825.016183338, 4868762.1807768075 2049826.4923901872))",498716,1,2,0.8670833587646485,81.8396224975586,3.292265701293945,1.0600000381469727,1224.0,39.15796661376953,3411.5,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746866764768547e-06,-0.4834711282198113,-0.27840046520378803,-0.13158666916196265,0.20156262211738854,-0.4749198294873264,-0.270850736308463
"POLYGON ((4871535.1905732155 2049822.0950891236, 4871533.7471100595 2048901.1372054205, 4872458.088667276 2048899.6950018858, 4872459.521738773 2049820.6502014478, 4871535.1905732155 2049822.0950891236))",498719,1,1,1.1225000381469727,80.22598266601562,3.506488037109375,1.180000114440918,1200.0,46.84101486206055,2913.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1747075665373038e-06,-0.4834711282198113,-0.27995191354595145,-0.14960513730649305,0.07932410609839,-0.4748962309411268,-0.2723791405336562
"POLYGON ((4864138.915680414 2048913.0499731577, 4864137.391934446 2047992.070116346, 4865061.766040579 2047990.5473864374, 4865063.279413072 2048911.524403826, 4864138.915680414 2048913.0499731577))",499710,1,1,0.9012499809265136,81.4220199584961,3.0235822677612303,1.0899999618530274,1104.0,28.207763671875,3410.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746379358156072e-06,-0.4834711282198113,-0.3241898089419246,-0.14960513730649305,-0.025100340746360986,-0.47497488958392353,-0.3164502884245645
"POLYGON ((4865987.640305667 2048910.0092557753, 4865986.137306487 2047989.0350584136, 4866910.505751642 2047987.5331321133, 4866911.998377668 2048908.5045288438, 4865987.640305667 2048910.0092557753))",499712,1,1,0.8108333587646485,80.99688720703125,3.287948608398437,1.0699999809265135,1065.0,31.565052032470703,3502.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746524094950088e-06,-0.4834711282198113,-0.30536244928299594,-0.14960513730649305,-0.015594975765253632,-0.4749585393300375,-0.2977057849895626
"POLYGON ((4867836.353648538 2048907.0102228723, 4867834.871395508 2047986.0416073776, 4868759.234257556 2047984.560484047, 4868760.7061377475 2048905.5263377014, 4867836.353648538 2048907.0102228723))",499714,2,8,0.7891666889190674,81.5873031616211,3.37661361694336,1.05,1397.0,38.52233505249024,3557.25,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.349333368678626e-06,0.8499115468308588,-0.4238591459419414,-0.02347586029478025,0.1312522636324301,0.8520248340602972,-0.41562384473995473
"POLYGON ((4868760.7061377475 2048905.5263377014, 4868759.234257556 2047984.560484047, 4869683.594357248 2047983.0897619645, 4869685.05586476 2048904.0528731735, 4868760.7061377475 2048905.5263377014))",499715,1,115,0.8516666412353515,80.84112548828125,3.256694793701172,1.0699999809265135,1309.0,37.62318420410156,3414.721739130435,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746737471986833e-06,-0.4834711282198113,-0.2578884803826919,1.9045002311699726,-0.12612809019548205,-0.4749344351017523,-0.25044573359942485
"POLYGON ((4869685.05586476 2048904.0528731735, 4869683.594357248 2047983.0897619645, 4870607.951714058 2047981.6294409737, 4870609.402849044 2048902.5898291317, 4869685.05586476 2048904.0528731735))",499716,1,1,0.943333339691162,81.03975677490234,3.413431167602539,1.0899999618530274,1296.0,42.37553405761719,3376.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746807603420347e-06,-0.4834711282198113,-0.310926580381436,-0.14960513730649305,0.20926227193503535,-0.47492651267434793,-0.30322375228558984
"POLYGON ((4868759.234257556 2047984.560484047, 4868757.765136261 2047063.5948288538, 4869682.135589193 2047062.1268493407, 4869683.594357248 2047983.0897619645, 4868759.234257556 2047984.560484047))",500724,1,2,0.8379166603088379,80.60747528076172,3.4076007843017577,1.0700000762939452,1347.0,38.52069854736328,3470.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746608424241327e-06,-0.4834711282198113,-0.29103737649453026,-0.13158666916196265,0.12331489616914146,-0.47494901303555825,-0.28344604536371504
"POLYGON ((4875229.69803612 2047974.4838469971, 4875228.301384278 2047053.5369824937, 4876152.653044732 2047052.1416716366, 4876154.039344398 2047973.0859293337, 4875229.69803612 2047974.4838469971))",500731,2,3,0.9612500190734864,80.1051025390625,3.4517791748046878,1.1100000381469726,1463.0,63.15486145019531,3337.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.3494177821228264e-06,0.8499115468308588,-0.4834711282198113,-0.11356820101743226,-0.14960513730649305,0.8521201920688432,-0.4748962309411268
"POLYGON ((4864135.871044592 2047071.090457363, 4864134.353010882 2046150.11099584, 4865058.747805633 2046148.5939451624, 4865060.255504756 2047069.5705670058, 4864135.871044592 2047071.090457363))",501730,1,2,0.84375,81.26911163330078,3.255240631103516,1.0899999618530274,1148.0,28.38308334350586,3573.0,42,POMCA_075,2,Magdalena Cauca,21,Alto Magdalena,2119,Río Sumapaz,304832.0,1.1746121499311394e-06,-0.4834711282198113,-0.32406844275397695,-0.13158666916196265,-0.04027348708959223,-0.4750040187186809,-0.316349098446487
"POLYGON ((4868757.765136261 2047063.5948288538, 4868756.298773892 2046142.6293717525, 4869680.67956062 2046141.1641349324, 4869682.135589193 2047062.1268493407, 4868757.765136261 2047063.5948288538))",501735,1,1,0.8399999618530274,80.99687957763672,3.5675308227539064,1.0700000762939452,1373.0,41.61708450317383,3463.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.174647962153193e-06,-0.4834711282198113,-0.27031723798614776,-0.14960513730649305,0.010269024181021545,-0.4749635632887552,-0.2628381130039349
"POLYGON ((4869682.135589193 2047062.1268493407, 4869680.67956062 2046141.1641349324, 4870605.0576041555 2046139.709260412, 4870606.503299085 2047060.6692515237, 4869682.135589193 2047062.1268493407))",501736,1,1,0.9145833015441894,80.6574935913086,3.447385787963867,1.0899999618530274,1232.0,38.841590881347656,3307.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746549754612882e-06,-0.4834711282198113,-0.29596235722304015,-0.14960513730649305,0.028028242371304423,-0.4749556406752472,-0.28835729135576754
"POLYGON ((4864134.353010882 2046150.11099584, 4864132.837833346 2045229.1317314082, 4865057.242943239 2045227.6175205375, 4865058.747805633 2046148.5939451624, 4864134.353010882 2046150.11099584))",502751,1,1,0.777916669845581,81.38629150390625,3.236568832397461,1.0699999809265135,1160.0,28.74640464782715,3726.0,42,POMCA_075,2,Magdalena Cauca,21,Alto Magdalena,2119,Río Sumapaz,304832.0,1.174599293743116e-06,-0.4834711282198113,-0.320180714722141,-0.14960513730649305,-0.133230255302919,-0.4750185417665083,-0.31249072912683146
"POLYGON ((4867831.915224498 2046144.104971028, 4867830.441306576 2045223.1369494337, 4868754.83517048 2045221.664112372, 4868756.298773892 2046142.6293717525, 4867831.915224498 2046144.104971028))",502755,2,4,0.7954166412353516,80.76324462890625,3.608438873291016,1.0699999809265135,1470.0,41.39069747924805,3532.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.3492560865517876e-06,0.8499115468308588,-0.40717328396820535,-0.09554973287290185,-0.027425147888832505,0.8519375319749327,-0.3990465502992685
"POLYGON ((4865980.153482332 2044305.1402461177, 4865978.664569583 2043384.1670354838, 4866903.084588855 2043382.6791142328, 4866904.563225668 2044303.6495236051, 4865980.153482332 2044305.1402461177))",504765,1,1,0.7629166603088379,81.05345916748047,3.4275516510009765,1.0600000381469727,1346.0,32.51953125,3564.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1745881293924636e-06,-0.4834711282198113,-0.32525179528769405,-0.14960513730649305,-0.13540229091131822,-0.4750311536230083,-0.3175559819989651
"POLYGON ((4866904.563225668 2044303.6495236051, 4866903.084588855 2043382.6791142328, 4867827.501806048 2043381.2014975552, 4867828.970167084 2044302.1691250661, 4866904.563225668 2044303.6495236051))",504766,1,1,0.8279166221618652,80.94136047363281,3.4275516510009765,1.0800000190734864,1567.0,43.06321716308594,3556.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.174595292089454e-06,-0.4834711282198113,-0.3115192655003667,-0.14960513730649305,-0.05841024857796315,-0.47502306225169555,-0.3038871057000964
"POLYGON ((4868753.374326053 2044300.6990503427, 4868751.91624064 2043379.734185294, 4869676.327912099 2043378.2771772929, 4869677.7757220445 2044299.239299279, 4868753.374326053 2044300.6990503427))",504768,1,1,0.9550000190734864,79.91071319580078,3.6618423461914062,1.1200000762939453,1376.0,54.55141830444336,3229.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746094683427034e-06,-0.4834711282198113,-0.2768806686951207,-0.14960513730649305,-0.0346396142547674,-0.4750070479865353,-0.26940302617961215
"POLYGON ((4870600.736839902 2043376.830473397, 4870599.302025425 2042455.8712719302, 4871523.718484756 2042454.4375763717, 4871525.143043514 2043375.3940734526, 4870600.736839902 2043376.830473397))",505753,1,1,1.0316666603088378,80.11695861816406,3.632764434814453,1.140000057220459,1170.0,47.76872634887695,3084.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746106636313326e-06,-0.4834711282198113,-0.38344783767757684,-0.14960513730649305,-0.1387600135540413,-0.4750056977236193,-0.375459350338879
"POLYGON ((4871525.143043514 2043375.3940734526, 4871523.718484756 2042454.4375763717, 4872448.132239222 2042453.0141652124, 4872449.5465424135 2043373.9679773068, 4871525.143043514 2043375.3940734526))",505754,1,2,1.0445833206176758,79.78260803222656,3.64603271484375,1.15,1264.0,48.91980743408203,3032.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1746175778370516e-06,-0.4834711282198113,-0.38629101881604594,-0.13158666916196265,-0.1456654505121363,-0.47499788706153473,-0.3782919848863927
